date,municipality,total_cases,active_cases,new_cases
5/21/2020,Harrison,383,18,1
5/21/2020,Hastings-on-Hudson,115,5,1
5/21/2020,Irvington,78,2,0
5/21/2020,Larchmont,64,0,0
5/21/2020,Lewisboro,94,1,0
5/21/2020,Mamaroneck Town,165,3,0
5/21/2020,Mamaroneck Village,373,11,0
5/21/2020,Mount Kisco,266,22,0
5/21/2020,Mount Pleasant,549,17,0
5/21/2020,Mount Vernon,2580,99,3
5/21/2020,New Castle,174,9,0
5/21/2020,New Rochelle,2818,127,1
5/21/2020,North Castle,191,4,0
5/21/2020,North Salem,124,11,4
5/21/2020,Ossining Town,147,2,0
5/21/2020,Ossining Village,1002,44,1
5/21/2020,Peekskill,873,88,1
5/21/2020,Pelham,157,1,0
5/21/2020,Pelham Manor,102,1,NA
5/21/2020,Pleasantville,115,8,0
5/21/2020,Port Chester,1163,91,1
5/21/2020,Pound Ridge,26,0,0
5/21/2020,Rye Brook,173,12,0
5/21/2020,Rye City,198,17,1
5/21/2020,Scarsdale,347,4,0
5/21/2020,Sleepy Hollow,362,22,1
5/21/2020,Somers,294,77,0
5/21/2020,Tarrytown,269,8,0
5/21/2020,Tuckahoe,128,1,1
5/21/2020,White Plains,1703,75,1
5/21/2020,Yonkers,6643,237,5
5/21/2020,Yorktown,597,44,1
5/21/2020,Totals,25722,1236,29
5/22/2020,Ardsley,93,6,1
5/22/2020,Bedford,236,15,4
5/22/2020,Briarcliff Manor,92,5,0
5/22/2020,Bronxville,62,0,0
5/22/2020,Buchanan,34,2,1
5/22/2020,Cortlandt,770,47,8
5/22/2020,Croton-on-Hudson,167,11,1
5/22/2020,Dobbs Ferry,294,35,1
5/22/2020,Eastchester,442,17,3
5/22/2020,Elmsford,196,16,3
5/22/2020,Greenburgh,1097,40,12
5/22/2020,Harrison,390,22,7
5/22/2020,Hastings-on-Hudson,115,5,0
5/22/2020,Irvington,78,1,0
5/22/2020,Larchmont,65,1,1
5/22/2020,Lewisboro,95,2,1
5/22/2020,Mamaroneck Town,165,2,NA
5/22/2020,Mamaroneck Village,380,18,7
5/22/2020,Mount Kisco,272,23,6
5/22/2020,Mount Pleasant,552,19,3
5/22/2020,Mount Vernon,2604,107,24
5/22/2020,New Castle,176,10,2
5/22/2020,New Rochelle,2844,136,26
5/22/2020,North Castle,193,5,2
5/22/2020,North Salem,126,5,2
5/22/2020,Ossining Town,150,5,3
5/22/2020,Ossining Village,1015,51,13
5/22/2020,Peekskill,889,97,16
5/22/2020,Pelham,159,2,2
5/22/2020,Pelham Manor,102,1,0
5/22/2020,Pleasantville,115,8,NA
5/22/2020,Port Chester,1178,96,15
5/22/2020,Pound Ridge,26,0,0
5/22/2020,Rye Brook,175,13,2
5/22/2020,Rye City,200,17,2
5/22/2020,Scarsdale,350,7,3
5/22/2020,Sleepy Hollow,370,27,8
5/22/2020,Somers,304,86,10
5/22/2020,Tarrytown,270,7,4
5/22/2020,Tuckahoe,129,2,1
5/22/2020,White Plains,1727,91,24
5/22/2020,Yonkers,6714,272,71
5/22/2020,Yorktown,604,46,7
5/22/2020,Totals,26015,1378,293
5/26/2020,Ardsley,93,4,0
5/26/2020,Bedford,237,7,1
5/26/2020,Briarcliff Manor,92,4,0
5/26/2020,Bronxville,63,1,0
5/26/2020,Buchanan,34,0,0
5/26/2020,Cortlandt,784,46,5
5/26/2020,Croton-on-Hudson,168,10,1
5/26/2020,Dobbs Ferry,303,11,2
5/26/2020,Eastchester,443,9,1
5/26/2020,Elmsford,198,11,1
5/26/2020,Greenburgh,1113,32,6
5/26/2020,Harrison,392,15,2
5/26/2020,Hastings-on-Hudson,116,4,1
5/26/2020,Irvington,78,1,0
5/26/2020,Larchmont,65,0,0
5/26/2020,Lewisboro,96,1,1
5/26/2020,Mamaroneck Town,165,0,0
5/26/2020,Mamaroneck Village,391,23,6
5/26/2020,Mount Kisco,272,17,0
5/26/2020,Mount Pleasant,555,18,2
5/26/2020,Mount Vernon,2619,60,9
5/26/2020,New Castle,178,9,1
5/26/2020,New Rochelle,2868,100,16
5/26/2020,North Castle,196,6,1
5/26/2020,North Salem,128,3,1
5/26/2020,Ossining Town,150,3,0
5/26/2020,Ossining Village,1027,39,3
5/26/2020,Peekskill,903,73,1
5/26/2020,Pelham,159,0,0
5/26/2020,Pelham Manor,102,0,0
5/26/2020,Pleasantville,115,6,NA
5/26/2020,Port Chester,1194,83,14
5/26/2020,Pound Ridge,26,0,0
5/26/2020,Rye Brook,175,5,0
5/26/2020,Rye City,201,14,1
5/26/2020,Scarsdale,350,6,0
5/26/2020,Sleepy Hollow,371,17,1
5/26/2020,Somers,327,97,11
5/26/2020,Tarrytown,270,2,0
5/26/2020,Tuckahoe,130,1,0
5/26/2020,White Plains,1749,73,2
5/26/2020,Yonkers,6793,221,23
5/26/2020,Yorktown,612,41,5
5/26/2020,Totals,26301,1073,128
5/27/2020,Ardsley,93,4,0
5/27/2020,Bedford,239,7,2
5/27/2020,Briarcliff Manor,92,1,0
5/27/2020,Bronxville,63,1,0
5/27/2020,Buchanan,34,0,0
5/27/2020,Cortlandt,791,47,7
5/27/2020,Croton-on-Hudson,170,7,2
5/27/2020,Dobbs Ferry,304,10,1
5/27/2020,Eastchester,444,8,1
5/27/2020,Elmsford,196,10,0
5/27/2020,Greenburgh,1119,35,6
5/27/2020,Harrison,392,9,0
5/27/2020,Hastings-on-Hudson,116,3,0
5/27/2020,Irvington,79,2,1
5/27/2020,Larchmont,65,0,0
5/27/2020,Lewisboro,97,2,1
5/27/2020,Mamaroneck Town,165,0,0
5/27/2020,Mamaroneck Village,393,22,2
5/27/2020,Mount Kisco,274,15,2
5/27/2020,Mount Pleasant,556,16,1
5/27/2020,Mount Vernon,2622,51,3
5/27/2020,New Castle,179,9,1
5/27/2020,New Rochelle,2885,93,17
5/27/2020,North Castle,196,6,0
5/27/2020,North Salem,129,2,1
5/27/2020,Ossining Town,150,2,0
5/27/2020,Ossining Village,1030,33,3
5/27/2020,Peekskill,909,70,6
5/27/2020,Pelham,159,0,0
5/27/2020,Pelham Manor,102,0,0
5/27/2020,Pleasantville,115,5,0
5/27/2020,Port Chester,1205,80,11
5/27/2020,Pound Ridge,27,1,1
5/27/2020,Rye Brook,175,5,0
5/27/2020,Rye City,201,14,0
5/27/2020,Scarsdale,350,4,0
5/27/2020,Sleepy Hollow,372,14,1
5/27/2020,Somers,332,100,5
5/27/2020,Tarrytown,270,2,0
5/27/2020,Tuckahoe,131,2,1
5/27/2020,White Plains,1751,64,2
5/27/2020,Yonkers,6810,200,17
5/27/2020,Yorktown,617,42,5
5/27/2020,Totals,26399,998,100
5/28/2020,Ardsley,93,3,0
5/28/2020,Bedford,240,7,1
5/28/2020,Briarcliff Manor,93,2,1
5/28/2020,Bronxville,63,1,0
5/28/2020,Buchanan,34,0,0
5/28/2020,Cortlandt,794,44,3
5/28/2020,Croton-on-Hudson,170,7,0
5/28/2020,Dobbs Ferry,304,10,0
5/28/2020,Eastchester,444,6,0
5/28/2020,Elmsford,192,6,0
5/28/2020,Greenburgh,1120,32,1
5/28/2020,Harrison,392,8,0
5/28/2020,Hastings-on-Hudson,116,3,0
5/28/2020,Irvington,79,2,0
5/28/2020,Larchmont,67,2,2
5/28/2020,Lewisboro,98,3,1
5/28/2020,Mamaroneck Town,165,0,0
5/28/2020,Mamaroneck Village,395,23,2
5/28/2020,Mount Kisco,275,14,1
5/28/2020,Mount Pleasant,557,14,1
5/28/2020,Mount Vernon,2628,49,6
5/28/2020,New Castle,179,8,0
5/28/2020,New Rochelle,2896,91,11
5/28/2020,North Castle,197,7,1
5/28/2020,North Salem,132,4,3
5/28/2020,Ossining Town,150,2,0
5/28/2020,Ossining Village,1030,32,0
5/28/2020,Peekskill,914,68,5
5/28/2020,Pelham,159,0,0
5/28/2020,Pelham Manor,102,0,0
5/28/2020,Pleasantville,115,5,0
5/28/2020,Port Chester,1215,61,10
5/28/2020,Pound Ridge,27,1,0
5/28/2020,Rye Brook,176,6,1
5/28/2020,Rye City,201,13,0
5/28/2020,Scarsdale,350,4,0
5/28/2020,Sleepy Hollow,372,11,0
5/28/2020,Somers,335,101,3
5/28/2020,Tarrytown,272,4,2
5/28/2020,Tuckahoe,131,2,0
5/28/2020,White Plains,1754,55,3
5/28/2020,Yonkers,6845,208,35
5/28/2020,Yorktown,620,40,3
5/28/2020,Totals,26491,959,96
5/29/2020,Ardsley,92,2,0
5/29/2020,Bedford,240,8,1
5/29/2020,Briarcliff Manor,93,2,0
5/29/2020,Bronxville,63,1,0
5/29/2020,Buchanan,33,0,0
5/29/2020,Cortlandt,781,38,2
5/29/2020,Croton-on-Hudson,169,3,0
5/29/2020,Dobbs Ferry,305,11,1
5/29/2020,Eastchester,438,2,0
5/29/2020,Elmsford,191,6,0
5/29/2020,Greenburgh,1111,34,4
5/29/2020,Harrison,388,5,NA
5/29/2020,Hastings-on-Hudson,119,5,3
5/29/2020,Irvington,79,2,0
5/29/2020,Larchmont,66,2,0
5/29/2020,Lewisboro,96,3,0
5/29/2020,Mamaroneck Town,165,0,0
5/29/2020,Mamaroneck Village,392,20,0
5/29/2020,Mount Kisco,271,8,NA
5/29/2020,Mount Pleasant,555,11,1
5/29/2020,Mount Vernon,2609,46,6
5/29/2020,New Castle,179,7,0
5/29/2020,New Rochelle,2870,78,6
5/29/2020,North Castle,196,6,0
5/29/2020,North Salem,131,3,0
5/29/2020,Ossining Town,149,2,1
5/29/2020,Ossining Village,1021,29,3
5/29/2020,Peekskill,913,69,10
5/29/2020,Pelham,156,0,0
5/29/2020,Pelham Manor,102,0,0
5/29/2020,Pleasantville,115,3,0
5/29/2020,Port Chester,1210,54,0
5/29/2020,Pound Ridge,27,1,0
5/29/2020,Rye Brook,174,3,0
5/29/2020,Rye City,200,2,0
5/29/2020,Scarsdale,347,2,0
5/29/2020,Sleepy Hollow,366,8,0
5/29/2020,Somers,333,99,0
5/29/2020,Tarrytown,269,4,0
5/29/2020,Tuckahoe,130,2,0
5/29/2020,White Plains,1740,50,1
5/29/2020,Yonkers,6795,178,6
5/29/2020,Yorktown,620,41,3
5/29/2020,Totals,26299,850,48
6/1/2020,Ardsley,92,2,0
6/1/2020,Bedford,240,8,0
6/1/2020,Briarcliff Manor,93,1,0
6/1/2020,Bronxville,63,1,0
6/1/2020,Buchanan,33,0,0
6/1/2020,Cortlandt,785,33,4
6/1/2020,Croton-on-Hudson,169,3,0
6/1/2020,Dobbs Ferry,306,12,1
6/1/2020,Eastchester,438,2,NA
6/1/2020,Elmsford,192,6,1
6/1/2020,Greenburgh,1117,32,6
6/1/2020,Harrison,388,3,0
6/1/2020,Hastings-on-Hudson,120,5,1
6/1/2020,Irvington,79,1,0
6/1/2020,Larchmont,66,2,0
6/1/2020,Lewisboro,101,8,5
6/1/2020,Mamaroneck Town,165,0,0
6/1/2020,Mamaroneck Village,400,27,8
6/1/2020,Mount Kisco,273,6,2
6/1/2020,Mount Pleasant,557,11,2
6/1/2020,Mount Vernon,2614,44,5
6/1/2020,New Castle,179,3,0
6/1/2020,New Rochelle,2887,82,17
6/1/2020,North Castle,196,4,0
6/1/2020,North Salem,132,4,1
6/1/2020,Ossining Town,150,3,1
6/1/2020,Ossining Village,1024,23,3
6/1/2020,Peekskill,921,60,8
6/1/2020,Pelham,156,0,0
6/1/2020,Pelham Manor,102,0,0
6/1/2020,Pleasantville,116,2,1
6/1/2020,Port Chester,1214,49,4
6/1/2020,Pound Ridge,27,1,0
6/1/2020,Rye Brook,174,3,0
6/1/2020,Rye City,200,1,0
6/1/2020,Scarsdale,349,4,2
6/1/2020,Sleepy Hollow,366,6,0
6/1/2020,Somers,337,73,4
6/1/2020,Tarrytown,270,4,1
6/1/2020,Tuckahoe,130,2,0
6/1/2020,White Plains,1743,41,3
6/1/2020,Yonkers,6823,177,28
6/1/2020,Yorktown,631,45,11
6/1/2020,Totals,26418,794,119
6/2/2020,Ardsley,92,1,0
6/2/2020,Bedford,241,6,1
6/2/2020,Briarcliff Manor,93,1,0
6/2/2020,Bronxville,63,1,0
6/2/2020,Buchanan,33,0,0
6/2/2020,Cortlandt,785,25,0
6/2/2020,Croton-on-Hudson,170,2,1
6/2/2020,Dobbs Ferry,305,11,0
6/2/2020,Eastchester,438,2,1
6/2/2020,Elmsford,192,6,0
6/2/2020,Greenburgh,1114,30,0
6/2/2020,Harrison,388,3,0
6/2/2020,Hastings-on-Hudson,120,5,0
6/2/2020,Irvington,79,1,0
6/2/2020,Larchmont,66,2,0
6/2/2020,Lewisboro,101,8,0
6/2/2020,Mamaroneck Town,165,0,0
6/2/2020,Mamaroneck Village,402,29,2
6/2/2020,Mount Kisco,273,6,0
6/2/2020,Mount Pleasant,558,10,1
6/2/2020,Mount Vernon,2620,36,7
6/2/2020,New Castle,179,3,0
6/2/2020,New Rochelle,2888,79,3
6/2/2020,North Castle,195,3,0
6/2/2020,North Salem,132,4,0
6/2/2020,Ossining Town,150,2,0
6/2/2020,Ossining Village,1026,20,2
6/2/2020,Peekskill,924,48,4
6/2/2020,Pelham,156,0,0
6/2/2020,Pelham Manor,102,0,0
6/2/2020,Pleasantville,116,1,0
6/2/2020,Port Chester,1217,46,4
6/2/2020,Pound Ridge,27,1,0
6/2/2020,Rye Brook,174,1,0
6/2/2020,Rye City,200,1,0
6/2/2020,Scarsdale,350,5,1
6/2/2020,Sleepy Hollow,365,5,0
6/2/2020,Somers,347,49,12
6/2/2020,Tarrytown,271,4,1
6/2/2020,Tuckahoe,130,2,0
6/2/2020,White Plains,1744,35,1
6/2/2020,Yonkers,6826,166,11
6/2/2020,Yorktown,637,39,6
6/2/2020,Totals,26454,699,58
6/4/2020,Ardsley,92,0,0
6/4/2020,Bedford,244,9,0
6/4/2020,Briarcliff Manor,94,2,0
6/4/2020,Bronxville,64,2,0
6/4/2020,Buchanan,33,0,0
6/4/2020,Cortlandt,789,24,2
6/4/2020,Croton-on-Hudson,170,1,0
6/4/2020,Dobbs Ferry,305,6,0
6/4/2020,Eastchester,439,3,1
6/4/2020,Elmsford,192,3,0
6/4/2020,Greenburgh,1119,25,3
6/4/2020,Harrison,389,2,NA
6/4/2020,Hastings-on-Hudson,120,5,0
6/4/2020,Irvington,79,1,0
6/4/2020,Larchmont,66,0,0
6/4/2020,Lewisboro,101,7,0
6/4/2020,Mamaroneck Town,165,0,0
6/4/2020,Mamaroneck Village,407,25,4
6/4/2020,Mount Kisco,274,5,1
6/4/2020,Mount Pleasant,560,10,2
6/4/2020,Mount Vernon,2628,33,5
6/4/2020,New Castle,179,2,0
6/4/2020,New Rochelle,2895,67,4
6/4/2020,North Castle,195,1,NA
6/4/2020,North Salem,133,3,1
6/4/2020,Ossining Town,150,2,0
6/4/2020,Ossining Village,1032,16,2
6/4/2020,Peekskill,928,38,3
6/4/2020,Pelham,156,0,0
6/4/2020,Pelham Manor,103,1,0
6/4/2020,Pleasantville,117,2,0
6/4/2020,Port Chester,1219,33,1
6/4/2020,Pound Ridge,27,1,0
6/4/2020,Rye Brook,175,1,1
6/4/2020,Rye City,201,2,1
6/4/2020,Scarsdale,350,3,0
6/4/2020,Sleepy Hollow,365,2,0
6/4/2020,Somers,349,28,2
6/4/2020,Tarrytown,272,4,1
6/4/2020,Tuckahoe,132,3,2
6/4/2020,White Plains,1748,26,3
6/4/2020,Yonkers,6842,138,10
6/4/2020,Yorktown,639,32,1
6/4/2020,Totals,26537,573,50
6/5/2020,Ardsley,NA,NA,NA
6/5/2020,Bedford,245,9,1
6/5/2020,Briarcliff Manor,94,2,0
6/5/2020,Bronxville,NA,1,NA
6/5/2020,Buchanan,33,0,0
6/5/2020,Cortlandt,789,16,NA
6/5/2020,Croton-on-Hudson,170,0,NA
6/5/2020,Dobbs Ferry,305,3,0
6/5/2020,Eastchester,439,3,0
6/5/2020,Elmsford,196,7,4
6/5/2020,Greenburgh,1120,24,1
6/5/2020,Harrison,389,2,NA
6/5/2020,Hastings-on-Hudson,122,7,2
6/5/2020,Irvington,79,1,0
6/5/2020,Larchmont,66,NA,0
6/5/2020,Lewisboro,101,7,NA
6/5/2020,Mamaroneck Town,165,0,NA
6/5/2020,Mamaroneck Village,410,26,3
6/5/2020,Mount Kisco,278,5,NA
6/5/2020,Mount Pleasant,560,10,0
6/5/2020,Mount Vernon,2628,31,NA
6/5/2020,New Castle,179,2,0
6/5/2020,New Rochelle,2901,62,6
6/5/2020,North Castle,195,NA,NA
6/5/2020,North Salem,135,5,2
6/5/2020,Ossining Town,151,3,1
6/5/2020,Ossining Village,1035,16,3
6/5/2020,Peekskill,932,39,4
6/5/2020,Pelham,156,NA,0
6/5/2020,Pelham Manor,103,1,0
6/5/2020,Pleasantville,117,2,0
6/5/2020,Port Chester,1219,29,0
6/5/2020,Pound Ridge,27,1,0
6/5/2020,Rye Brook,177,1,0
6/5/2020,Rye City,201,2,0
6/5/2020,Scarsdale,350,3,0
6/5/2020,Sleepy Hollow,365,2,0
6/5/2020,Somers,354,28,5
6/5/2020,Tarrytown,273,5,1
6/5/2020,Tuckahoe,132,3,NA
6/5/2020,White Plains,1748,18,NA
6/5/2020,Yonkers,6853,129,NA
6/5/2020,Yorktown,NA,3,2
6/5/2020,Totals,NA,538,46
6/8/2020,Ardsley,92,0,0
6/8/2020,Bedford,245,9,1
6/8/2020,Briarcliff Manor,97,4,1
6/8/2020,Bronxville,64,1,0
6/8/2020,Buchanan,33,0,0
6/8/2020,Cortlandt,814,39,2
6/8/2020,Croton-on-Hudson,187,17,1
6/8/2020,Dobbs Ferry,307,4,0
6/8/2020,Eastchester,441,4,0
6/8/2020,Elmsford,197,8,1
6/8/2020,Greenburgh,1127,20,0
6/8/2020,Harrison,390,2,0
6/8/2020,Hastings-on-Hudson,124,8,0
6/8/2020,Irvington,79,0,0
6/8/2020,Larchmont,66,0,NA
6/8/2020,Lewisboro,105,9,3
6/8/2020,Mamaroneck Town,165,0,0
6/8/2020,Mamaroneck Village,414,24,0
6/8/2020,Mount Kisco,274,4,0
6/8/2020,Mount Pleasant,569,14,0
6/8/2020,Mount Vernon,2646,43,1
6/8/2020,New Castle,179,0,0
6/8/2020,New Rochelle,2934,79,1
6/8/2020,North Castle,195,0,NA
6/8/2020,North Salem,140,11,NA
6/8/2020,Ossining Town,152,4,0
6/8/2020,Ossining Village,1040,21,0
6/8/2020,Peekskill,941,32,1
6/8/2020,Pelham,156,0,0
6/8/2020,Pelham Manor,103,1,0
6/8/2020,Pleasantville,117,2,0
6/8/2020,Port Chester,1224,15,1
6/8/2020,Pound Ridge,27,0,0
6/8/2020,Rye Brook,177,3,0
6/8/2020,Rye City,202,2,0
6/8/2020,Scarsdale,350,3,0
6/8/2020,Sleepy Hollow,367,3,0
6/8/2020,Somers,373,41,4
6/8/2020,Tarrytown,278,10,3
6/8/2020,Tuckahoe,132,3,0
6/8/2020,White Plains,1764,27,1
6/8/2020,Yonkers,6913,143,10
6/8/2020,Yorktown,658,41,3
6/8/2020,Totals,26858,651,34
6/11/2020,Ardsley,92,1,0
6/11/2020,Bedford,247,12,2
6/11/2020,Briarcliff Manor,97,5,0
6/11/2020,Bronxville,64,1,0
6/11/2020,Buchanan,33,0,0
6/11/2020,Cortlandt,816,38,2
6/11/2020,Croton-on-Hudson,187,20,0
6/11/2020,Dobbs Ferry,307,5,0
6/11/2020,Eastchester,441,8,0
6/11/2020,Elmsford,197,12,3
6/11/2020,Greenburgh,1127,29,0
6/11/2020,Harrison,391,7,1
6/11/2020,Hastings-on-Hudson,124,9,0
6/11/2020,Irvington,79,0,0
6/11/2020,Larchmont,66,2,0
6/11/2020,Lewisboro,105,10,0
6/11/2020,Mamaroneck Town,165,2,0
6/11/2020,Mamaroneck Village,418,36,4
6/11/2020,Mount Kisco,274,6,0
6/11/2020,Mount Pleasant,570,19,1
6/11/2020,Mount Vernon,2646,58,0
6/11/2020,New Castle,179,2,0
6/11/2020,New Rochelle,2935,102,1
6/11/2020,North Castle,195,3,0
6/11/2020,North Salem,140,17,0
6/11/2020,Ossining Town,152,7,0
6/11/2020,Ossining Village,1041,27,2
6/11/2020,Peekskill,942,46,1
6/11/2020,Pelham,156,0,0
6/11/2020,Pelham Manor,103,1,0
6/11/2020,Pleasantville,117,2,0
6/11/2020,Port Chester,1224,32,0
6/11/2020,Pound Ridge,27,2,0
6/11/2020,Rye Brook,177,3,0
6/11/2020,Rye City,202,4,0
6/11/2020,Scarsdale,350,3,0
6/11/2020,Sleepy Hollow,368,5,1
6/11/2020,Somers,373,53,0
6/11/2020,Tarrytown,279,12,1
6/11/2020,Tuckahoe,132,3,0
6/11/2020,White Plains,1769,46,5
6/11/2020,Yonkers,6925,223,12
6/11/2020,Yorktown,660,54,2
6/11/2020,Totals,26892,937,37
6/12/2020,Ardsley,92,1,0
6/12/2020,Bedford,247,12,0
6/12/2020,Briarcliff Manor,97,5,0
6/12/2020,Bronxville,64,1,NA
6/12/2020,Buchanan,33,0,0
6/12/2020,Cortlandt,818,51,2
6/12/2020,Croton-on-Hudson,186,20,0
6/12/2020,Dobbs Ferry,307,6,0
6/12/2020,Eastchester,441,9,0
6/12/2020,Elmsford,197,12,0
6/12/2020,Greenburgh,1126,28,0
6/12/2020,Harrison,391,7,0
6/12/2020,Hastings-on-Hudson,124,9,0
6/12/2020,Irvington,79,0,0
6/12/2020,Larchmont,66,2,0
6/12/2020,Lewisboro,105,10,0
6/12/2020,Mamaroneck Town,165,2,0
6/12/2020,Mamaroneck Village,418,38,1
6/12/2020,Mount Kisco,274,7,0
6/12/2020,Mount Pleasant,570,19,0
6/12/2020,Mount Vernon,2649,62,5
6/12/2020,New Castle,179,2,0
6/12/2020,New Rochelle,2939,110,5
6/12/2020,North Castle,195,3,0
6/12/2020,North Salem,140,17,NA
6/12/2020,Ossining Town,152,8,0
6/12/2020,Ossining Village,1043,30,2
6/12/2020,Peekskill,943,47,1
6/12/2020,Pelham,156,0,0
6/12/2020,Pelham Manor,103,1,0
6/12/2020,Pleasantville,117,2,0
6/12/2020,Port Chester,1225,34,1
6/12/2020,Pound Ridge,27,2,0
6/12/2020,Rye Brook,177,3,0
6/12/2020,Rye City,202,4,0
6/12/2020,Scarsdale,350,3,0
6/12/2020,Sleepy Hollow,368,5,0
6/12/2020,Somers,373,54,1
6/12/2020,Tarrytown,279,12,0
6/12/2020,Tuckahoe,132,3,0
6/12/2020,White Plains,1769,46,0
6/12/2020,Yonkers,6930,236,9
6/12/2020,Yorktown,664,58,4
6/12/2020,Totals,26912,981,31
6/15/2020,Ardsley,92,1,0
6/15/2020,Bedford,248,8,1
6/15/2020,Briarcliff Manor,100,5,3
6/15/2020,Bronxville,64,0,0
6/15/2020,Buchanan,33,0,0
6/15/2020,Cortlandt,826,38,8
6/15/2020,Croton-on-Hudson,198,22,12
6/15/2020,Dobbs Ferry,310,7,3
6/15/2020,Eastchester,444,9,3
6/15/2020,Elmsford,199,11,2
6/15/2020,Greenburgh,1139,26,15
6/15/2020,Harrison,396,8,5
6/15/2020,Hastings-on-Hudson,125,9,2
6/15/2020,Irvington,80,0,1
6/15/2020,Larchmont,66,1,0
6/15/2020,Lewisboro,105,5,0
6/15/2020,Mamaroneck Town,167,3,2
6/15/2020,Mamaroneck Village,422,38,4
6/15/2020,Mount Kisco,277,7,3
6/15/2020,Mount Pleasant,572,15,2
6/15/2020,Mount Vernon,2672,54,24
6/15/2020,New Castle,183,2,4
6/15/2020,New Rochelle,2977,102,38
6/15/2020,North Castle,198,4,3
6/15/2020,North Salem,141,13,1
6/15/2020,Ossining Town,152,4,0
6/15/2020,Ossining Village,1054,32,11
6/15/2020,Peekskill,956,35,14
6/15/2020,Pelham,158,1,2
6/15/2020,Pelham Manor,105,1,2
6/15/2020,Pleasantville,120,3,3
6/15/2020,Port Chester,1233,29,8
6/15/2020,Pound Ridge,27,1,0
6/15/2020,Rye Brook,177,1,0
6/15/2020,Rye City,202,2,0
6/15/2020,Scarsdale,353,6,3
6/15/2020,Sleepy Hollow,368,3,0
6/15/2020,Somers,379,60,6
6/15/2020,Tarrytown,282,12,3
6/15/2020,Tuckahoe,134,3,2
6/15/2020,White Plains,1793,51,24
6/15/2020,Yonkers,7006,212,76
6/15/2020,Yorktown,681,50,17
6/15/2020,Totals,27214,834,307
6/16/2020,Ardsley,NA,NA,NA
6/16/2020,Bedford,NA,NA,NA
6/16/2020,Briarcliff Manor,NA,NA,NA
6/16/2020,Bronxville,NA,NA,NA
6/16/2020,Buchanan,33,0,0
6/16/2020,Cortlandt,NA,NA,NA
6/16/2020,Croton-on-Hudson,NA,22,NA
6/16/2020,Dobbs Ferry,NA,NA,NA
6/16/2020,Eastchester,NA,NA,NA
6/16/2020,Elmsford,NA,NA,NA
6/16/2020,Greenburgh,NA,NA,NA
6/16/2020,Harrison,NA,NA,NA
6/16/2020,Hastings-on-Hudson,NA,9,NA
6/16/2020,Irvington,NA,NA,NA
6/16/2020,Larchmont,NA,NA,NA
6/16/2020,Lewisboro,NA,NA,NA
6/16/2020,Mamaroneck Town,NA,NA,NA
6/16/2020,Mamaroneck Village,NA,27,NA
6/16/2020,Mount Kisco,NA,NA,NA
6/16/2020,Mount Pleasant,NA,NA,NA
6/16/2020,Mount Vernon,NA,NA,NA
6/16/2020,New Castle,NA,NA,NA
6/16/2020,New Rochelle,NA,NA,NA
6/16/2020,North Castle,NA,NA,NA
6/16/2020,North Salem,NA,NA,NA
6/16/2020,Ossining Town,NA,NA,NA
6/16/2020,Ossining Village,NA,NA,NA
6/16/2020,Peekskill,NA,NA,NA
6/16/2020,Pelham,NA,NA,NA
6/16/2020,Pelham Manor,NA,NA,NA
6/16/2020,Pleasantville,NA,NA,NA
6/16/2020,Port Chester,NA,NA,NA
6/16/2020,Pound Ridge,27,1,0
6/16/2020,Rye Brook,NA,NA,NA
6/16/2020,Rye City,NA,NA,NA
6/16/2020,Scarsdale,NA,NA,NA
6/16/2020,Sleepy Hollow,NA,NA,NA
6/16/2020,Somers,NA,NA,NA
6/16/2020,Tarrytown,NA,NA,NA
6/16/2020,Tuckahoe,NA,NA,NA
6/16/2020,White Plains,NA,NA,NA
6/16/2020,Yonkers,NA,NA,NA
6/16/2020,Yorktown,NA,NA,NA
6/16/2020,Totals,NA,NA,NA
6/17/2020,Ardsley,93,2,0
6/17/2020,Bedford,249,7,0
6/17/2020,Briarcliff Manor,104,9,2
6/17/2020,Bronxville,64,NA,0
6/17/2020,Buchanan,33,0,0
6/17/2020,Cortlandt,827,29,0
6/17/2020,Croton-on-Hudson,199,20,0
6/17/2020,Dobbs Ferry,311,8,1
6/17/2020,Eastchester,445,12,1
6/17/2020,Elmsford,198,10,0
6/17/2020,Greenburgh,1142,20,2
6/17/2020,Harrison,396,7,0
6/17/2020,Hastings-on-Hudson,126,12,4
6/17/2020,Irvington,80,0,0
6/17/2020,Larchmont,66,1,0
6/17/2020,Lewisboro,106,5,1
6/17/2020,Mamaroneck Town,167,3,0
6/17/2020,Mamaroneck Village,424,25,0
6/17/2020,Mount Kisco,277,5,0
6/17/2020,Mount Pleasant,572,9,1
6/17/2020,Mount Vernon,2678,50,2
6/17/2020,New Castle,184,2,1
6/17/2020,New Rochelle,2988,87,3
6/17/2020,North Castle,198,4,0
6/17/2020,North Salem,140,14,0
6/17/2020,Ossining Town,152,3,0
6/17/2020,Ossining Village,1057,22,0
6/17/2020,Peekskill,957,24,1
6/17/2020,Pelham,158,1,0
6/17/2020,Pelham Manor,106,2,0
6/17/2020,Pleasantville,120,3,0
6/17/2020,Port Chester,1235,18,2
6/17/2020,Pound Ridge,27,1,0
6/17/2020,Rye Brook,178,2,0
6/17/2020,Rye City,202,2,0
6/17/2020,Scarsdale,353,3,0
6/17/2020,Sleepy Hollow,368,3,0
6/17/2020,Somers,388,67,1
