date,municipality,total_cases,active_cases,new_cases
2020-09-21,Rye Brook,202,4,2
2020-09-21,Rye City,232,4,2
2020-09-21,Scarsdale,384,4,1
2020-09-21,Sleepy Hollow,465,15,2
2020-09-21,Somers,444,15,1
2020-09-21,Tarrytown,321,11,5
2020-09-21,Tuckahoe,146,1,0
2020-09-21,White Plains,1964,21,1
2020-09-21,Yonkers,7867,118,27
2020-09-21,Yorktown,801,27,2
2020-09-21,Totals,30566,518,115
2020-09-22,Ardsley,105,2,0
2020-09-22,Bedford,295,13,2
2020-09-22,Briarcliff Manor,128,6,1
2020-09-22,Bronxville,96,2,1
2020-09-22,Buchanan,45,1,0
2020-09-22,Cortlandt,982,13,2
2020-09-22,Croton-on-Hudson,217,2,0
2020-09-22,Dobbs Ferry,345,6,0
2020-09-22,Eastchester,477,7,3
2020-09-22,Elmsford,219,5,0
2020-09-22,Greenburgh,1285,21,1
2020-09-22,Harrison,460,9,0
2020-09-22,Hastings-on-Hudson,146,3,0
2020-09-22,Irvington,91,3,0
2020-09-22,Larchmont,81,3,0
2020-09-22,Lewisboro,134,6,0
2020-09-22,Mamaroneck Town,190,2,0
2020-09-22,Mamaroneck Village,501,8,0
2020-09-22,Mount Kisco,311,3,0
2020-09-22,Mount Pleasant,631,16,3
2020-09-22,Mount Vernon,2889,29,0
2020-09-22,New Castle,248,21,0
2020-09-22,New Rochelle,3299,57,6
2020-09-22,North Castle,234,7,0
2020-09-22,North Salem,159,5,1
2020-09-22,Ossining Town,165,3,0
2020-09-22,Ossining Village,1133,17,3
2020-09-22,Peekskill,1069,NA,2
2020-09-22,Pelham,177,1,0
2020-09-22,Pelham Manor,129,4,1
2020-09-22,Pleasantville,151,8,NA
2020-09-22,Port Chester,1343,7,0
2020-09-22,Pound Ridge,31,1,0
2020-09-22,Rye Brook,202,3,0
2020-09-22,Rye City,232,4,0
2020-09-22,Scarsdale,386,6,2
2020-09-22,Sleepy Hollow,466,15,1
2020-09-22,Somers,445,14,1
2020-09-22,Tarrytown,321,11,0
2020-09-22,Tuckahoe,146,1,0
2020-09-22,White Plains,1966,20,2
2020-09-22,Yonkers,7877,122,10
2020-09-22,Yorktown,803,28,2
2020-09-22,Totals,30610,522,44
2020-09-23,Ardsley,105,2,0
2020-09-23,Bedford,298,14,3
2020-09-23,Briarcliff Manor,128,6,0
2020-09-23,Bronxville,96,2,0
2020-09-23,Buchanan,45,1,0
2020-09-23,Cortlandt,983,12,1
2020-09-23,Croton-on-Hudson,217,2,0
2020-09-23,Dobbs Ferry,345,4,0
2020-09-23,Eastchester,477,7,0
2020-09-23,Elmsford,219,5,0
2020-09-23,Greenburgh,1288,23,3
2020-09-23,Harrison,461,9,1
2020-09-23,Hastings-on-Hudson,146,3,0
2020-09-23,Irvington,92,4,1
2020-09-23,Larchmont,81,3,0
2020-09-23,Lewisboro,134,5,0
2020-09-23,Mamaroneck Town,190,2,0
2020-09-23,Mamaroneck Village,501,8,0
2020-09-23,Mount Kisco,311,2,0
2020-09-23,Mount Pleasant,633,17,2
2020-09-23,Mount Vernon,2890,28,1
2020-09-23,New Castle,248,17,0
2020-09-23,New Rochelle,3300,56,1
2020-09-23,North Castle,235,7,1
2020-09-23,North Salem,159,5,0
2020-09-23,Ossining Town,165,3,0
2020-09-23,Ossining Village,1134,14,1
2020-09-23,Peekskill,1069,7,0
2020-09-23,Pelham,178,2,1
2020-09-23,Pelham Manor,129,4,0
2020-09-23,Pleasantville,152,6,1
2020-09-23,Port Chester,1345,9,2
2020-09-23,Pound Ridge,32,2,1
2020-09-23,Rye Brook,202,3,0
2020-09-23,Rye City,234,6,2
2020-09-23,Scarsdale,388,8,2
2020-09-23,Sleepy Hollow,466,13,0
2020-09-23,Somers,445,11,0
2020-09-23,Tarrytown,321,10,0
2020-09-23,Tuckahoe,146,1,0
2020-09-23,White Plains,1968,16,2
2020-09-23,Yonkers,7895,131,18
2020-09-23,Yorktown,803,27,0
2020-09-23,Totals,30654,517,44
2020-09-24,Ardsley,105,2,0
2020-09-24,Bedford,299,14,1
2020-09-24,Briarcliff Manor,128,6,0
2020-09-24,Bronxville,96,2,0
2020-09-24,Buchanan,46,1,1
2020-09-24,Cortlandt,983,12,0
2020-09-24,Croton-on-Hudson,217,1,0
2020-09-24,Dobbs Ferry,346,5,1
2020-09-24,Eastchester,477,7,0
2020-09-24,Elmsford,219,5,0
2020-09-24,Greenburgh,1290,25,2
2020-09-24,Harrison,464,11,3
2020-09-24,Hastings-on-Hudson,146,2,0
2020-09-24,Irvington,93,5,1
2020-09-24,Larchmont,82,4,1
2020-09-24,Lewisboro,135,6,1
2020-09-24,Mamaroneck Town,190,2,0
2020-09-24,Mamaroneck Village,501,8,0
2020-09-24,Mount Kisco,311,1,0
2020-09-24,Mount Pleasant,633,17,0
2020-09-24,Mount Vernon,2891,28,1
2020-09-24,New Castle,248,17,0
2020-09-24,New Rochelle,3303,57,3
2020-09-24,North Castle,236,7,1
2020-09-24,North Salem,159,5,0
2020-09-24,Ossining Town,165,2,0
2020-09-24,Ossining Village,1134,14,0
2020-09-24,Peekskill,1070,7,1
2020-09-24,Pelham,178,2,0
2020-09-24,Pelham Manor,129,4,0
2020-09-24,Pleasantville,152,6,0
2020-09-24,Port Chester,1346,9,1
2020-09-24,Pound Ridge,32,2,0
2020-09-24,Rye Brook,202,3,0
2020-09-24,Rye City,234,6,0
2020-09-24,Scarsdale,388,7,0
2020-09-24,Sleepy Hollow,468,12,2
2020-09-24,Somers,445,11,0
2020-09-24,Tarrytown,322,10,1
2020-09-24,Tuckahoe,146,1,0
2020-09-24,White Plains,1971,16,3
2020-09-24,Yonkers,7905,133,10
2020-09-24,Yorktown,804,28,1
2020-09-24,Totals,30689,523,35
2020-09-25,Ardsley,105,2,0
2020-09-25,Bedford,299,14,0
2020-09-25,Briarcliff Manor,128,5,0
2020-09-25,Bronxville,96,2,0
2020-09-25,Buchanan,46,1,0
2020-09-25,Cortlandt,985,14,2
2020-09-25,Croton-on-Hudson,217,1,0
2020-09-25,Dobbs Ferry,346,4,0
2020-09-25,Eastchester,477,7,0
2020-09-25,Elmsford,219,5,0
2020-09-25,Greenburgh,1292,27,2
2020-09-25,Harrison,467,14,3
2020-09-25,Hastings-on-Hudson,146,2,0
2020-09-25,Irvington,93,5,0
2020-09-25,Larchmont,82,4,0
2020-09-25,Lewisboro,136,7,1
2020-09-25,Mamaroneck Town,190,2,0
2020-09-25,Mamaroneck Village,502,7,1
2020-09-25,Mount Kisco,311,1,0
2020-09-25,Mount Pleasant,633,14,0
2020-09-25,Mount Vernon,2891,28,0
2020-09-25,New Castle,249,15,1
2020-09-25,New Rochelle,3307,60,4
2020-09-25,North Castle,236,7,0
2020-09-25,North Salem,159,4,0
2020-09-25,Ossining Town,165,2,0
2020-09-25,Ossining Village,1136,15,2
2020-09-25,Peekskill,1070,7,0
2020-09-25,Pelham,179,3,1
2020-09-25,Pelham Manor,129,4,0
2020-09-25,Pleasantville,152,6,0
2020-09-25,Port Chester,1347,10,1
2020-09-25,Pound Ridge,32,2,0
2020-09-25,Rye Brook,202,2,0
2020-09-25,Rye City,234,6,0
2020-09-25,Scarsdale,389,8,1
2020-09-25,Sleepy Hollow,468,12,0
2020-09-25,Somers,447,11,2
2020-09-25,Tarrytown,322,10,0
2020-09-25,Tuckahoe,146,1,0
2020-09-25,White Plains,1972,15,1
2020-09-25,Yonkers,7910,134,5
2020-09-25,Yorktown,805,24,1
2020-09-25,Totals,30717,524,28
2020-09-28,Ardsley,105,2,0
2020-09-28,Bedford,301,13,2
2020-09-28,Briarcliff Manor,128,3,0
2020-09-28,Bronxville,96,1,0
2020-09-28,Buchanan,46,1,0
2020-09-28,Cortlandt,989,16,4
2020-09-28,Croton-on-Hudson,217,1,0
2020-09-28,Dobbs Ferry,347,3,1
2020-09-28,Eastchester,478,7,1
2020-09-28,Elmsford,219,1,0
2020-09-28,Greenburgh,1293,24,1
2020-09-28,Harrison,470,16,3
2020-09-28,Hastings-on-Hudson,147,3,1
2020-09-28,Irvington,94,5,1
2020-09-28,Larchmont,84,6,2
2020-09-28,Lewisboro,137,5,1
2020-09-28,Mamaroneck Town,190,1,0
2020-09-28,Mamaroneck Village,502,5,0
2020-09-28,Mount Kisco,311,1,0
2020-09-28,Mount Pleasant,645,24,12
2020-09-28,Mount Vernon,2894,21,3
2020-09-28,New Castle,249,9,0
2020-09-28,New Rochelle,3322,59,15
2020-09-28,North Castle,238,5,2
2020-09-28,North Salem,162,7,3
2020-09-28,Ossining Town,168,4,3
2020-09-28,Ossining Village,1139,13,3
2020-09-28,Peekskill,1071,8,1
2020-09-28,Pelham,179,3,0
2020-09-28,Pelham Manor,129,3,0
2020-09-28,Pleasantville,152,4,0
2020-09-28,Port Chester,1347,9,0
2020-09-28,Pound Ridge,34,4,2
2020-09-28,Rye Brook,206,6,4
2020-09-28,Rye City,234,4,0
2020-09-28,Scarsdale,391,9,2
2020-09-28,Sleepy Hollow,471,8,3
2020-09-28,Somers,453,2,6
2020-09-28,Tarrytown,324,10,2
2020-09-28,Tuckahoe,147,1,1
2020-09-28,White Plains,1983,23,11
2020-09-28,Yonkers,7940,122,30
2020-09-28,Yorktown,816,24,11
2020-09-28,Totals,30848,506,131
2020-09-29,Ardsley,105,2,0
2020-09-29,Bedford,301,11,0
2020-09-29,Briarcliff Manor,128,2,0
2020-09-29,Bronxville,96,1,0
2020-09-29,Buchanan,46,1,0
2020-09-29,Cortlandt,990,17,1
2020-09-29,Croton-on-Hudson,217,1,NA
2020-09-29,Dobbs Ferry,348,3,1
2020-09-29,Eastchester,479,7,4
2020-09-29,Elmsford,219,1,0
2020-09-29,Greenburgh,1294,19,1
2020-09-29,Harrison,472,17,2
2020-09-29,Hastings-on-Hudson,147,2,0
2020-09-29,Irvington,94,3,0
2020-09-29,Larchmont,85,5,1
2020-09-29,Lewisboro,138,6,1
2020-09-29,Mamaroneck Town,190,0,0
2020-09-29,Mamaroneck Village,502,5,0
2020-09-29,Mount Kisco,312,1,1
2020-09-29,Mount Pleasant,646,24,1
2020-09-29,Mount Vernon,2896,21,2
2020-09-29,New Castle,249,7,0
2020-09-29,New Rochelle,3330,62,8
2020-09-29,North Castle,240,6,2
2020-09-29,North Salem,162,7,0
2020-09-29,Ossining Town,168,4,0
2020-09-29,Ossining Village,1142,14,3
2020-09-29,Peekskill,1071,7,0
2020-09-29,Pelham,179,3,0
2020-09-29,Pelham Manor,129,4,0
2020-09-29,Pleasantville,152,4,0
2020-09-29,Port Chester,1350,10,3
2020-09-29,Pound Ridge,34,4,0
2020-09-29,Rye Brook,206,6,0
2020-09-29,Rye City,234,4,0
2020-09-29,Scarsdale,391,8,0
2020-09-29,Sleepy Hollow,473,10,2
2020-09-29,Somers,454,11,1
2020-09-29,Tarrytown,326,12,2
2020-09-29,Tuckahoe,148,2,1
2020-09-29,White Plains,1985,23,2
2020-09-29,Yonkers,7951,121,11
2020-09-29,Yorktown,819,23,3
2020-09-29,Totals,30898,498,50
2020-09-30,Ardsley,105,0,0
2020-09-30,Bedford,301,9,0
2020-09-30,Briarcliff Manor,128,2,0
2020-09-30,Bronxville,96,1,0
2020-09-30,Buchanan,46,1,0
2020-09-30,Cortlandt,992,19,2
2020-09-30,Croton-on-Hudson,218,1,1
2020-09-30,Dobbs Ferry,350,5,2
2020-09-30,Eastchester,479,6,0
2020-09-30,Elmsford,219,1,0
2020-09-30,Greenburgh,1294,17,0
2020-09-30,Harrison,475,19,3
2020-09-30,Hastings-on-Hudson,147,1,0
2020-09-30,Irvington,94,2,0
2020-09-30,Larchmont,85,4,0
2020-09-30,Lewisboro,138,6,0
2020-09-30,Mamaroneck Town,190,0,0
2020-09-30,Mamaroneck Village,502,3,0
2020-09-30,Mount Kisco,312,1,0
2020-09-30,Mount Pleasant,649,26,3
2020-09-30,Mount Vernon,2897,20,1
2020-09-30,New Castle,249,5,0
2020-09-30,New Rochelle,3334,57,4
2020-09-30,North Castle,241,7,1
2020-09-30,North Salem,162,7,0
2020-09-30,Ossining Town,172,8,4
2020-09-30,Ossining Village,1143,14,1
2020-09-30,Peekskill,1072,8,1
2020-09-30,Pelham,179,3,0
2020-09-30,Pelham Manor,129,NA,0
2020-09-30,Pleasantville,152,4,0
2020-09-30,Port Chester,1353,12,3
2020-09-30,Pound Ridge,34,4,0
2020-09-30,Rye Brook,206,5,0
2020-09-30,Rye City,235,5,1
2020-09-30,Scarsdale,392,9,1
2020-09-30,Sleepy Hollow,474,9,1
2020-09-30,Somers,456,13,2
2020-09-30,Tarrytown,326,10,0
2020-09-30,Tuckahoe,148,2,0
2020-09-30,White Plains,1986,24,1
2020-09-30,Yonkers,7962,121,11
2020-09-30,Yorktown,820,23,1
2020-09-30,Totals,30942,495,44
2020-10-01,Ardsley,105,0,0
2020-10-01,Bedford,302,10,1
2020-10-01,Briarcliff Manor,128,2,0
2020-10-01,Bronxville,96,1,0
2020-10-01,Buchanan,47,2,1
2020-10-01,Cortlandt,992,18,0
2020-10-01,Croton-on-Hudson,218,NA,0
2020-10-01,Dobbs Ferry,350,5,0
2020-10-01,Eastchester,479,6,0
2020-10-01,Elmsford,219,1,0
2020-10-01,Greenburgh,1295,17,1
2020-10-01,Harrison,476,20,1
2020-10-01,Hastings-on-Hudson,148,2,1
2020-10-01,Irvington,94,2,0
2020-10-01,Larchmont,85,4,0
2020-10-01,Lewisboro,139,NA,1
2020-10-01,Mamaroneck Town,190,0,0
2020-10-01,Mamaroneck Village,502,3,0
2020-10-01,Mount Kisco,312,1,0
2020-10-01,Mount Pleasant,649,23,0
2020-10-01,Mount Vernon,2901,23,4
2020-10-01,New Castle,249,3,0
2020-10-01,New Rochelle,3342,61,8
2020-10-01,North Castle,241,7,0
2020-10-01,North Salem,164,8,2
2020-10-01,Ossining Town,172,7,0
2020-10-01,Ossining Village,1143,14,0
2020-10-01,Peekskill,1073,9,4
2020-10-01,Pelham,179,3,0
2020-10-01,Pelham Manor,129,1,0
2020-10-01,Pleasantville,152,4,0
2020-10-01,Port Chester,1355,13,2
2020-10-01,Pound Ridge,34,4,0
2020-10-01,Rye Brook,206,5,0
2020-10-01,Rye City,235,5,0
2020-10-01,Scarsdale,392,9,0
2020-10-01,Sleepy Hollow,474,9,0
2020-10-01,Somers,457,14,1
2020-10-01,Tarrytown,326,10,0
2020-10-01,Tuckahoe,148,2,0
2020-10-01,White Plains,1988,25,2
2020-10-01,Yonkers,7966,120,4
2020-10-01,Yorktown,825,24,5
2020-10-01,Totals,30977,505,35
2020-10-02,Ardsley,105,0,0
2020-10-02,Bedford,303,11,1
2020-10-02,Briarcliff Manor,128,2,0
2020-10-02,Bronxville,96,1,0
2020-10-02,Buchanan,47,2,0
2020-10-02,Cortlandt,993,18,1
2020-10-02,Croton-on-Hudson,219,2,1
2020-10-02,Dobbs Ferry,351,6,1
2020-10-02,Eastchester,480,6,1
2020-10-02,Elmsford,219,1,0
2020-10-02,Greenburgh,1299,20,4
2020-10-02,Harrison,477,21,1
2020-10-02,Hastings-on-Hudson,148,2,0
2020-10-02,Irvington,94,2,0
2020-10-02,Larchmont,85,3,0
2020-10-02,Lewisboro,139,7,0
2020-10-02,Mamaroneck Town,190,0,0
2020-10-02,Mamaroneck Village,504,5,2
2020-10-02,Mount Kisco,312,41,0
2020-10-02,Mount Pleasant,650,23,1
2020-10-02,Mount Vernon,2903,24,2
2020-10-02,New Castle,249,2,0
2020-10-02,New Rochelle,3348,64,6
2020-10-02,North Castle,241,7,0
2020-10-02,North Salem,164,8,0
2020-10-02,Ossining Town,173,8,1
2020-10-02,Ossining Village,1144,14,1
2020-10-02,Peekskill,1075,10,2
2020-10-02,Pelham,179,3,0
2020-10-02,Pelham Manor,129,1,0
2020-10-02,Pleasantville,153,5,1
2020-10-02,Port Chester,1357,15,2
2020-10-02,Pound Ridge,34,3,0
2020-10-02,Rye Brook,206,5,0
2020-10-02,Rye City,237,6,2
2020-10-02,Scarsdale,392,8,0
2020-10-02,Sleepy Hollow,475,10,1
2020-10-02,Somers,459,16,2
2020-10-02,Tarrytown,327,1,1
2020-10-02,Tuckahoe,148,2,0
2020-10-02,White Plains,1990,27,2
2020-10-02,Yonkers,7975,126,9
2020-10-02,Yorktown,828,27,3
2020-10-02,Totals,31025,535,48
2020-10-05,Ardsley,109,4,4
2020-10-05,Bedford,306,8,3
2020-10-05,Briarcliff Manor,130,3,2
2020-10-05,Bronxville,96,0,0
2020-10-05,Buchanan,47,2,0
2020-10-05,Cortlandt,1000,20,NA
2020-10-05,Croton-on-Hudson,219,2,0
2020-10-05,Dobbs Ferry,353,8,2
2020-10-05,Eastchester,480,4,0
2020-10-05,Elmsford,220,4,4
2020-10-05,Greenburgh,1303,17,4
2020-10-05,Harrison,479,17,2
2020-10-05,Hastings-on-Hudson,152,6,4
2020-10-05,Irvington,95,3,4
2020-10-05,Larchmont,85,2,0
2020-10-05,Lewisboro,139,5,0
2020-10-05,Mamaroneck Town,191,4,4
2020-10-05,Mamaroneck Village,504,4,0
2020-10-05,Mount Kisco,313,2,1
2020-10-05,Mount Pleasant,658,28,8
2020-10-05,Mount Vernon,2913,23,10
2020-10-05,New Castle,253,5,4
2020-10-05,New Rochelle,3359,60,11
2020-10-05,North Castle,244,10,3
2020-10-05,North Salem,175,15,11
2020-10-05,Ossining Town,175,10,2
2020-10-05,Ossining Village,1151,19,7
2020-10-05,Peekskill,1079,10,4
2020-10-05,Pelham,181,3,2
2020-10-05,Pelham Manor,130,1,4
2020-10-05,Pleasantville,157,6,4
2020-10-05,Port Chester,1364,21,7
2020-10-05,Pound Ridge,36,4,2
2020-10-05,Rye Brook,208,6,2
2020-10-05,Rye City,238,5,4
2020-10-05,Scarsdale,393,7,4
2020-10-05,Sleepy Hollow,478,12,3
2020-10-05,Somers,463,17,4
2020-10-05,Tarrytown,329,7,2
2020-10-05,Tuckahoe,148,2,0
2020-10-05,White Plains,2000,33,10
2020-10-05,Yonkers,8005,125,30
2020-10-05,Yorktown,831,28,3
2020-10-05,Totals,31189,566,164
2020-10-06,Ardsley,109,4,0
2020-10-06,Bedford,307,9,4
2020-10-06,Briarcliff Manor,130,3,0
2020-10-06,Bronxville,96,0,0
2020-10-06,Buchanan,47,2,0
2020-10-06,Cortlandt,1004,21,4
2020-10-06,Croton-on-Hudson,219,2,0
2020-10-06,Dobbs Ferry,353,9,0
2020-10-06,Eastchester,481,4,4
2020-10-06,Elmsford,220,1,0
2020-10-06,Greenburgh,1306,17,3
2020-10-06,Harrison,480,17,1
2020-10-06,Hastings-on-Hudson,152,6,0
2020-10-06,Irvington,96,3,1
2020-10-06,Larchmont,85,2,0
2020-10-06,Lewisboro,139,5,0
2020-10-06,Mamaroneck Town,191,1,0
2020-10-06,Mamaroneck Village,505,3,4
2020-10-06,Mount Kisco,313,2,0
2020-10-06,Mount Pleasant,665,34,7
2020-10-06,Mount Vernon,2919,28,6
2020-10-06,New Castle,254,6,1
2020-10-06,New Rochelle,3369,67,10
2020-10-06,North Castle,245,11,4
2020-10-06,North Salem,178,18,3
2020-10-06,Ossining Town,175,10,0
2020-10-06,Ossining Village,1152,18,4
2020-10-06,Peekskill,1079,10,0
2020-10-06,Pelham,181,2,0
2020-10-06,Pelham Manor,133,4,3
2020-10-06,Pleasantville,158,NA,1
2020-10-06,Port Chester,1367,22,3
2020-10-06,Pound Ridge,37,5,0
2020-10-06,Rye Brook,210,8,2
2020-10-06,Rye City,239,6,1
2020-10-06,Scarsdale,396,8,3
2020-10-06,Sleepy Hollow,482,16,4
2020-10-06,Somers,464,16,1
2020-10-06,Tarrytown,330,8,1
2020-10-06,Tuckahoe,149,3,4
2020-10-06,White Plains,2003,36,3
2020-10-06,Yonkers,8018,122,13
2020-10-06,Yorktown,836,32,5
2020-10-06,Totals,31272,608,83
2020-10-07,Ardsley,108,3,0
2020-10-07,Bedford,307,NA,0
2020-10-07,Briarcliff Manor,130,2,0
2020-10-07,Bronxville,97,1,4
2020-10-07,Buchanan,47,2,0
2020-10-07,Cortlandt,1006,22,2
2020-10-07,Croton-on-Hudson,219,2,0
2020-10-07,Dobbs Ferry,353,8,0
2020-10-07,Eastchester,481,4,0
2020-10-07,Elmsford,220,1,0
2020-10-07,Greenburgh,1308,17,4
2020-10-07,Harrison,480,15,0
2020-10-07,Hastings-on-Hudson,152,6,0
2020-10-07,Irvington,97,4,1
2020-10-07,Larchmont,85,2,0
2020-10-07,Lewisboro,139,3,0
2020-10-07,Mamaroneck Town,191,1,0
2020-10-07,Mamaroneck Village,505,3,0
2020-10-07,Mount Kisco,314,3,4
2020-10-07,Mount Pleasant,666,34,4
2020-10-07,Mount Vernon,2920,29,4
2020-10-07,New Castle,254,5,0
2020-10-07,New Rochelle,3383,78,14
2020-10-07,North Castle,245,11,0
2020-10-07,North Salem,178,18,0
2020-10-07,Ossining Town,175,10,0
2020-10-07,Ossining Village,1153,19,4
2020-10-07,Peekskill,1080,1,4
2020-10-07,Pelham,181,2,0
2020-10-07,Pelham Manor,133,4,0
2020-10-07,Pleasantville,160,8,2
2020-10-07,Port Chester,1370,25,3
2020-10-07,Pound Ridge,37,5,0
2020-10-07,Rye Brook,210,8,0
2020-10-07,Rye City,240,6,4
2020-10-07,Scarsdale,396,8,0
2020-10-07,Sleepy Hollow,485,17,3
2020-10-07,Somers,465,17,1
2020-10-07,Tarrytown,330,8,0
2020-10-07,Tuckahoe,151,5,2
2020-10-07,White Plains,2005,35,2
2020-10-07,Yonkers,8023,121,5
2020-10-07,Yorktown,837,32,4
2020-10-07,Totals,31316,622,44
2020-10-08,Ardsley,108,3,0
2020-10-08,Bedford,308,8,1
2020-10-08,Briarcliff Manor,130,2,0
2020-10-08,Bronxville,98,2,0
2020-10-08,Buchanan,47,4,0
2020-10-08,Cortlandt,1009,25,3
2020-10-08,Croton-on-Hudson,219,2,0
2020-10-08,Dobbs Ferry,354,9,NA
2020-10-08,Eastchester,481,3,0
2020-10-08,Elmsford,220,4,0
2020-10-08,Greenburgh,1309,17,0
2020-10-08,Harrison,481,15,1
2020-10-08,Hastings-on-Hudson,153,6,1
2020-10-08,Irvington,98,5,1
2020-10-08,Larchmont,85,2,0
2020-10-08,Lewisboro,140,4,NA
2020-10-08,Mamaroneck Town,191,4,0
2020-10-08,Mamaroneck Village,506,4,1
2020-10-08,Mount Kisco,314,3,0
2020-10-08,Mount Pleasant,666,33,0
2020-10-08,Mount Vernon,2923,32,4
2020-10-08,New Castle,254,4,0
2020-10-08,New Rochelle,3386,79,3
2020-10-08,North Castle,245,10,0
2020-10-08,North Salem,182,22,4
2020-10-08,Ossining Town,175,10,0
2020-10-08,Ossining Village,1154,20,1
2020-10-08,Peekskill,1080,10,0
2020-10-08,Pelham,181,2,0
2020-10-08,Pelham Manor,133,4,0
2020-10-08,Pleasantville,162,10,2
2020-10-08,Port Chester,1369,22,0
2020-10-08,Pound Ridge,38,6,1
2020-10-08,Rye Brook,212,10,1
2020-10-08,Rye City,240,6,0
2020-10-08,Scarsdale,397,8,0
2020-10-08,Sleepy Hollow,485,17,0
2020-10-08,Somers,466,18,4
2020-10-08,Tarrytown,330,8,0
2020-10-08,Tuckahoe,149,3,0
2020-10-08,White Plains,2005,33,2
2020-10-08,Yonkers,8033,115,8
2020-10-08,Yorktown,838,33,4
2020-10-08,Totals,31354,628,38
2020-10-09,Ardsley,108,3,0
2020-10-09,Bedford,309,9,1
2020-10-09,Briarcliff Manor,131,3,1
2020-10-09,Bronxville,97,1,0
2020-10-09,Buchanan,47,1,0
2020-10-09,Cortlandt,1012,27,3
2020-10-09,Croton-on-Hudson,219,2,0
2020-10-09,Dobbs Ferry,354,8,0
2020-10-09,Eastchester,481,3,0
2020-10-09,Elmsford,220,1,0
2020-10-09,Greenburgh,1309,17,1
2020-10-09,Harrison,481,14,0
2020-10-09,Hastings-on-Hudson,154,7,4
2020-10-09,Irvington,100,6,2
2020-10-09,Larchmont,88,5,3
2020-10-09,Lewisboro,140,4,0
2020-10-09,Mamaroneck Town,191,1,0
2020-10-09,Mamaroneck Village,510,8,4
2020-10-09,Mount Kisco,314,3,0
2020-10-09,Mount Pleasant,670,37,4
2020-10-09,Mount Vernon,2925,34,1
2020-10-09,New Castle,254,4,0
2020-10-09,New Rochelle,3394,87,8
2020-10-09,North Castle,246,10,1
2020-10-09,North Salem,182,22,0
2020-10-09,Ossining Town,175,10,0
2020-10-09,Ossining Village,1155,21,1
2020-10-09,Peekskill,1082,12,2
2020-10-09,Pelham,182,3,1
2020-10-09,Pelham Manor,133,4,0
2020-10-09,Pleasantville,162,10,0
2020-10-09,Port Chester,1375,28,5
2020-10-09,Pound Ridge,38,6,0
2020-10-09,Rye Brook,212,10,1
2020-10-09,Rye City,240,6,0
2020-10-09,Scarsdale,397,8,4
2020-10-09,Sleepy Hollow,485,16,0
2020-10-09,Somers,466,15,0
2020-10-09,Tarrytown,331,9,1
2020-10-09,Tuckahoe,151,5,0
2020-10-09,White Plains,2008,34,1
2020-10-09,Yonkers,8038,116,NA
2020-10-09,Yorktown,842,37,4
2020-10-09,Totals,31408,667,54
2020-10-13,Ardsley,114,9,6
2020-10-13,Bedford,314,12,5
2020-10-13,Briarcliff Manor,133,4,2
2020-10-13,Bronxville,98,2,1
2020-10-13,Buchanan,49,3,2
2020-10-13,Cortlandt,1024,32,12
2020-10-13,Croton-on-Hudson,219,1,0
2020-10-13,Dobbs Ferry,359,10,5
2020-10-13,Eastchester,484,4,3
2020-10-13,Elmsford,220,2,0
2020-10-13,Greenburgh,1320,23,1
2020-10-13,Harrison,487,12,6
2020-10-13,Hastings-on-Hudson,155,8,1
2020-10-13,Irvington,100,6,0
2020-10-13,Larchmont,90,5,2
2020-10-13,Lewisboro,143,5,3
2020-10-13,Mamaroneck Town,193,2,2
2020-10-13,Mamaroneck Village,515,12,5
2020-10-13,Mount Kisco,318,6,4
2020-10-13,Mount Pleasant,675,28,5
2020-10-13,Mount Vernon,2941,42,16
2020-10-13,New Castle,259,9,5
2020-10-13,New Rochelle,3442,107,48
2020-10-13,North Castle,247,5,1
2020-10-13,North Salem,184,21,2
2020-10-13,Ossining Town,175,6,0
2020-10-13,Ossining Village,1160,17,5
2020-10-13,Peekskill,1092,20,10
2020-10-13,Pelham,185,6,3
2020-10-13,Pelham Manor,133,4,0
2020-10-13,Pleasantville,166,14,4
2020-10-13,Port Chester,1382,28,7
2020-10-13,Pound Ridge,39,4,1
2020-10-13,Rye Brook,219,13,7
2020-10-13,Rye City,245,9,5
2020-10-13,Scarsdale,400,8,3
2020-10-13,Sleepy Hollow,489,16,4
2020-10-13,Somers,470,15,4
2020-10-13,Tarrytown,336,10,5
2020-10-13,Tuckahoe,152,4,1
2020-10-13,White Plains,2019,32,1
2020-10-13,Yonkers,8086,124,48
2020-10-13,Yorktown,852,32,10
2020-10-13,Totals,31683,732,275
2020-10-14,Ardsley,114,8,0
2020-10-14,Bedford,314,12,0
2020-10-14,Briarcliff Manor,133,4,0
2020-10-14,Bronxville,98,2,0
2020-10-14,Buchanan,49,3,0
2020-10-14,Cortlandt,1026,33,2
2020-10-14,Croton-on-Hudson,219,1,0
2020-10-14,Dobbs Ferry,359,9,0
2020-10-14,Eastchester,485,5,1
2020-10-14,Elmsford,220,2,0
2020-10-14,Greenburgh,1323,23,3
2020-10-14,Harrison,487,12,0
2020-10-14,Hastings-on-Hudson,155,7,0
2020-10-14,Irvington,101,7,1
2020-10-14,Larchmont,90,5,0
2020-10-14,Lewisboro,143,4,0
2020-10-14,Mamaroneck Town,194,3,1
2020-10-14,Mamaroneck Village,516,12,1
2020-10-14,Mount Kisco,319,NA,1
2020-10-14,Mount Pleasant,675,27,0
2020-10-14,Mount Vernon,2943,43,2
2020-10-14,New Castle,259,7,0
